ma_window,version,activity_bucket,return_col,n_obs,mean_daily,mean_ann,vol_daily,vol_ann,sharpe,t_stat,min_daily,max_daily,max_drawdown
60,long_flat,Low,net_map_vs_zero,1979,0.00011472193600203384,0.02890992787251253,0.011588116475496351,0.18395564614688192,0.15715705648648043,0.44040933186898595,-0.06255133502860774,0.060736640536783626,-0.32741635117238177
60,long_flat,Mid,gross_strategy_return,2058,-1.0623111293010996e-05,-0.002677024045838771,0.013822525723741068,0.21942579333487175,-0.012200133836377617,-0.034864786474920445,-0.11245588785817215,0.12814274128142744,-0.642254898599036
60,long_flat,Mid,net_strategy_return,2058,-3.9253811805578445e-06,-0.000989196057500577,0.013826252939582494,0.21948496105206622,-0.004506896749367351,-0.012879530252584537,-0.11245588785817215,0.12814274128142744,-0.6416759691546642
60,long_flat,Mid,passive_return,2058,9.191017392821926e-05,0.02316136382991125,0.017675666879898747,0.28059251292859844,0.08254448270259106,0.235890507653897,-0.10723202902857495,0.1204464867919457,-0.6593551736593728
60,long_flat,Mid,gross_map_vs_passive,2058,-0.00010253328522123041,-0.025838387875750064,0.011382438609372714,0.18069061124316044,-0.14299795489085274,-0.40865069436813456,-0.09867886879150489,0.08351044943764385,-0.47645084328812637
60,long_flat,Mid,net_map_vs_passive,2058,-9.583555510877727e-05,-0.02415055988741187,0.011383978170828576,0.18071505102360233,-0.13363889587844946,-0.38190495547298625,-0.09855386879150489,0.08351044943764385,-0.47206857448618966
60,long_flat,Mid,net_map_vs_zero,2058,-3.9253811805578445e-06,-0.000989196057500577,0.013826252939582494,0.21948496105206622,-0.004506896749367351,-0.012879530252584537,-0.11245588785817215,0.12814274128142744,-0.6416759691546642
60,long_flat,High,gross_strategy_return,1966,0.00015839720427892468,0.03991609547828902,0.014635054068953612,0.23232428094261115,0.17181198330341163,0.4798935772179798,-0.1197636287747591,0.10394829178267337,-0.6285301366132118
60,long_flat,High,net_strategy_return,1966,0.00015995544032342722,0.04030877096150366,0.014632594205494644,0.23228523182078153,0.1735313547294461,0.4846960088548287,-0.1197636287747591,0.10394829178267337,-0.6295602857308029
60,long_flat,High,passive_return,1966,0.00018541108440145023,0.046723593269165455,0.018296231309593118,0.290443667849382,0.16086972601308466,0.4493304064022324,-0.12274951368246811,0.10662132280892636,-0.6838583936573853
